timestamp,source_file,user,source_ip,country,success,rule_alert,base_country_risk,country_risk,hour,failed_last_hour,logins_last_hour,unusual_hour,anomaly,anomaly_label,anomaly_score,anomaly_reason,safety
2026-06-03 00:05:09,ssh_log_12000_lines.log,sus386,0.0.0.0,Luxembourg (Local/EU - Safe),0,1,0.2,0.38000000000000006,0,0,0,1,1,normal,0.0,"Unusual hour (outside typical 8-20), Failed login, Dynamic risk boost applied (0.20 -> 0.38)",suspicious
2026-06-03 00:09:20,ssh_log_12000_lines.log,sus270,0.0.0.0,Luxembourg (Local/EU - Safe),0,1,0.2,0.38000000000000006,0,0,0,1,1,normal,0.0,"Unusual hour (outside typical 8-20), Failed login, Dynamic risk boost applied (0.20 -> 0.38)",suspicious
2026-06-03 00:11:16,ssh_log_12000_lines.log,sus19,0.0.0.0,Luxembourg (Local/EU - Safe),0,1,0.2,0.38000000000000006,0,0,0,1,1,normal,0.0,"Unusual hour (outside typical 8-20), Failed login, Dynamic risk boost applied (0.20 -> 0.38)",suspicious
2026-06-03 00:12:57,ssh_log_12000_lines.log,sus47,0.0.0.0,Luxembourg (Local/EU - Safe),0,1,0.2,0.38000000000000006,0,0,0,1,1,normal,0.0,"Unusual hour (outside typical 8-20), Failed login, Dynamic risk boost applied (0.20 -> 0.38)",suspicious
2026-06-03 00:16:10,ssh_log_12000_lines.log,sus142,0.0.0.0,Luxembourg (Local/EU - Safe),0,1,0.2,0.38000000000000006,0,0,0,1,1,normal,0.0,"Unusual hour (outside typical 8-20), Failed login, Dynamic risk boost applied (0.20 -> 0.38)",suspicious
2026-06-03 00:18:57,ssh_log_12000_lines.log,sus372,0.0.0.0,Luxembourg (Local/EU - Safe),0,1,0.2,0.38000000000000006,0,0,0,1,1,normal,0.0,"Unusual hour (outside typical 8-20), Failed login, Dynamic risk boost applied (0.20 -> 0.38)",suspicious
2026-06-03 00:25:16,ssh_log_12000_lines.log,sus398,0.0.0.0,Luxembourg (Local/EU - Safe),0,1,0.2,0.38000000000000006,0,0,0,1,1,normal,0.0,"Unusual hour (outside typical 8-20), Failed login, Dynamic risk boost applied (0.20 -> 0.38)",suspicious
2026-06-03 00:29:05,ssh_log_12000_lines.log,sus481,0.0.0.0,Luxembourg (Local/EU - Safe),0,1,0.2,0.38000000000000006,0,0,0,1,1,normal,0.0,"Unusual hour (outside typical 8-20), Failed login, Dynamic risk boost applied (0.20 -> 0.38)",suspicious
2026-06-03 00:30:26,ssh_log_12000_lines.log,sus374,0.0.0.0,Luxembourg (Local/EU - Safe),0,1,0.2,0.38000000000000006,0,0,0,1,1,normal,0.0,"Unusual hour (outside typical 8-20), Failed login, Dynamic risk boost applied (0.20 -> 0.38)",suspicious
2026-06-03 00:34:12,ssh_log_12000_lines.log,admin,0.0.0.0,Luxembourg (Local/EU - Safe),1,1,0.2,0.28,0,0,0,1,1,normal,0.0,"Unusual hour (outside typical 8-20), Dynamic risk boost applied (0.20 -> 0.28)",suspicious
2026-06-03 00:35:08,ssh_log_12000_lines.log,admin,0.0.0.0,Luxembourg (Local/EU - Safe),1,1,0.2,0.28,0,0,1,1,1,normal,0.0,"Unusual hour (outside typical 8-20), Dynamic risk boost applied (0.20 -> 0.28)",suspicious
2026-06-03 00:35:22,ssh_log_12000_lines.log,sus443,0.0.0.0,Luxembourg (Local/EU - Safe),0,1,0.2,0.38000000000000006,0,0,0,1,1,normal,0.0,"Unusual hour (outside typical 8-20), Failed login, Dynamic risk boost applied (0.20 -> 0.38)",suspicious
2026-06-03 00:37:51,ssh_log_12000_lines.log,sus304,0.0.0.0,Luxembourg (Local/EU - Safe),0,1,0.2,0.38000000000000006,0,0,0,1,1,normal,0.0,"Unusual hour (outside typical 8-20), Failed login, Dynamic risk boost applied (0.20 -> 0.38)",suspicious
2026-06-03 00:39:48,ssh_log_12000_lines.log,sus297,0.0.0.0,Luxembourg (Local/EU - Safe),0,1,0.2,0.38000000000000006,0,0,0,1,1,normal,0.0,"Unusual hour (outside typical 8-20), Failed login, Dynamic risk boost applied (0.20 -> 0.38)",suspicious
2026-06-03 00:44:14,ssh_log_12000_lines.log,sus170,0.0.0.0,Luxembourg (Local/EU - Safe),0,1,0.2,0.38000000000000006,0,0,0,1,1,normal,0.0,"Unusual hour (outside typical 8-20), Failed login, Dynamic risk boost applied (0.20 -> 0.38)",suspicious
2026-06-03 00:47:13,ssh_log_12000_lines.log,admin,0.0.0.0,Luxembourg (Local/EU - Safe),1,1,0.2,0.28,0,0,2,1,1,normal,0.0,"Unusual hour (outside typical 8-20), Dynamic risk boost applied (0.20 -> 0.28)",suspicious
2026-06-03 00:52:50,ssh_log_12000_lines.log,sus124,0.0.0.0,Luxembourg (Local/EU - Safe),0,1,0.2,0.38000000000000006,0,0,0,1,1,normal,0.0,"Unusual hour (outside typical 8-20), Failed login, Dynamic risk boost applied (0.20 -> 0.38)",suspicious
2026-06-03 00:53:19,ssh_log_12000_lines.log,admin,0.0.0.0,Luxembourg (Local/EU - Safe),1,1,0.2,0.28,0,0,3,1,1,normal,0.0,"Unusual hour (outside typical 8-20), Dynamic risk boost applied (0.20 -> 0.28)",suspicious
2026-06-03 00:54:33,ssh_log_12000_lines.log,sus197,0.0.0.0,Luxembourg (Local/EU - Safe),0,1,0.2,0.38000000000000006,0,0,0,1,1,normal,0.0,"Unusual hour (outside typical 8-20), Failed login, Dynamic risk boost applied (0.20 -> 0.38)",suspicious
2026-06-03 00:56:48,ssh_log_12000_lines.log,admin,0.0.0.0,Luxembourg (Local/EU - Safe),1,1,0.2,0.28,0,0,4,1,1,normal,0.0,"Unusual hour (outside typical 8-20), Dynamic risk boost applied (0.20 -> 0.28)",suspicious
2026-06-03 00:57:17,ssh_log_12000_lines.log,sus178,0.0.0.0,Luxembourg (Local/EU - Safe),0,1,0.2,0.38000000000000006,0,0,0,1,1,normal,0.0,"Unusual hour (outside typical 8-20), Failed login, Dynamic risk boost applied (0.20 -> 0.38)",suspicious
2026-06-03 00:57:18,ssh_log_12000_lines.log,sus267,0.0.0.0,Luxembourg (Local/EU - Safe),0,1,0.2,0.38000000000000006,0,0,0,1,1,normal,0.0,"Unusual hour (outside typical 8-20), Failed login, Dynamic risk boost applied (0.20 -> 0.38)",suspicious
2026-06-03 01:00:11,ssh_log_12000_lines.log,sus189,0.0.0.0,Luxembourg (Local/EU - Safe),0,1,0.2,0.38000000000000006,1,0,0,1,1,normal,0.0,"Unusual hour (outside typical 8-20), Failed login, Dynamic risk boost applied (0.20 -> 0.38)",suspicious
2026-06-03 01:00:19,ssh_log_12000_lines.log,sus211,0.0.0.0,Luxembourg (Local/EU - Safe),0,1,0.2,0.38000000000000006,1,0,0,1,1,normal,0.0,"Unusual hour (outside typical 8-20), Failed login, Dynamic risk boost applied (0.20 -> 0.38)",suspicious
