timestamp,source_file,user,source_ip,country,success,rule_alert,base_country_risk,country_risk,hour,failed_last_hour,logins_last_hour,unusual_hour,anomaly,anomaly_label,anomaly_score,anomaly_reason,safety
2026-06-03 00:01:36,synthetic_syslog_9500_500_test.log,admin36,52.15.200.145,United States (Non-EU - Unsafe),0,1,0.95,0.99,0,0,0,1,1,normal,0.0,,suspicious
2026-06-03 00:01:52,synthetic_syslog_9500_500_test.log,attacker156,18.202.100.165,United States (Non-EU - Unsafe),0,1,0.95,0.99,0,0,0,1,1,normal,0.0,,suspicious
2026-06-03 00:04:28,synthetic_syslog_9500_500_test.log,attacker194,52.15.200.203,United States (Non-EU - Unsafe),0,1,0.95,0.99,0,0,0,1,1,normal,0.0,,suspicious
2026-06-03 00:04:56,synthetic_syslog_9500_500_test.log,attacker66,3.8.12.75,United States (Non-EU - Unsafe),0,1,0.95,0.99,0,0,0,1,1,normal,0.0,,suspicious
2026-06-03 00:05:45,synthetic_syslog_9500_500_test.log,admin5,3.8.12.14,United States (Non-EU - Unsafe),1,1,0.95,0.99,0,0,0,1,1,normal,0.0,,suspicious
2026-06-03 00:05:51,synthetic_syslog_9500_500_test.log,attacker183,52.15.200.192,United States (Non-EU - Unsafe),0,1,0.95,0.99,0,0,0,1,1,normal,0.0,,suspicious
2026-06-03 00:06:08,synthetic_syslog_9500_500_test.log,admin18,104.248.30.127,United States (Non-EU - Unsafe),0,1,0.95,0.99,0,0,0,1,1,normal,0.0,,suspicious
2026-06-03 00:07:51,synthetic_syslog_9500_500_test.log,attacker31,13.59.20.40,United States (Non-EU - Unsafe),0,1,0.95,0.99,0,0,0,1,1,normal,0.0,,suspicious
2026-06-03 00:07:59,synthetic_syslog_9500_500_test.log,admin22,18.202.100.131,United States (Non-EU - Unsafe),0,1,0.95,0.99,0,0,0,1,1,normal,0.0,,suspicious
2026-06-03 00:08:20,synthetic_syslog_9500_500_test.log,attacker142,18.202.100.151,United States (Non-EU - Unsafe),0,1,0.95,0.99,0,0,0,1,1,normal,0.0,,suspicious
2026-06-03 00:09:09,synthetic_syslog_9500_500_test.log,attacker51,104.248.30.60,United States (Non-EU - Unsafe),0,1,0.95,0.99,0,0,0,1,1,normal,0.0,,suspicious
2026-06-03 00:09:17,synthetic_syslog_9500_500_test.log,admin28,18.202.100.187,United States (Non-EU - Unsafe),0,1,0.95,0.99,0,0,0,1,1,normal,0.0,,suspicious
2026-06-03 00:10:18,synthetic_syslog_9500_500_test.log,attacker141,3.8.12.150,United States (Non-EU - Unsafe),1,1,0.95,0.99,0,0,0,1,1,normal,0.0,,suspicious
2026-06-03 00:10:38,synthetic_syslog_9500_500_test.log,admin4,52.15.200.163,United States (Non-EU - Unsafe),0,1,0.95,0.99,0,0,0,1,1,normal,0.0,,suspicious
2026-06-03 00:11:46,synthetic_syslog_9500_500_test.log,attacker97,13.59.20.106,United States (Non-EU - Unsafe),1,1,0.95,0.99,0,0,0,1,1,normal,0.0,,suspicious
2026-06-03 00:11:48,synthetic_syslog_9500_500_test.log,attacker54,3.8.12.63,United States (Non-EU - Unsafe),0,1,0.95,0.99,0,0,0,1,1,normal,0.0,,suspicious
2026-06-03 00:13:28,synthetic_syslog_9500_500_test.log,admin27,52.15.200.86,United States (Non-EU - Unsafe),1,1,0.95,0.99,0,0,0,1,1,normal,0.0,,suspicious
2026-06-03 00:13:38,synthetic_syslog_9500_500_test.log,attacker74,52.15.200.83,United States (Non-EU - Unsafe),0,1,0.95,0.99,0,0,0,1,1,normal,0.0,,suspicious
2026-06-03 00:14:55,synthetic_syslog_9500_500_test.log,attacker10,52.15.200.19,United States (Non-EU - Unsafe),0,1,0.95,0.99,0,0,0,1,1,normal,0.0,,suspicious
2026-06-03 00:15:03,synthetic_syslog_9500_500_test.log,admin47,3.8.12.56,United States (Non-EU - Unsafe),0,1,0.95,0.99,0,0,0,1,1,normal,0.0,,suspicious
2026-06-03 00:16:39,synthetic_syslog_9500_500_test.log,attacker92,13.59.20.101,United States (Non-EU - Unsafe),0,1,0.95,0.99,0,0,0,1,1,normal,0.0,,suspicious
2026-06-03 00:17:21,synthetic_syslog_9500_500_test.log,attacker146,52.15.200.155,United States (Non-EU - Unsafe),0,1,0.95,0.99,0,0,0,1,1,normal,0.0,,suspicious
