timestamp,source_file,user,source_ip,country,success,rule_alert,base_country_risk,country_risk,hour,failed_last_hour,logins_last_hour,unusual_hour,anomaly,anomaly_label,anomaly_score,anomaly_reason,safety
2026-06-03 20:00:00,synthetic_syslog_10000_strict_safe.log,user121,10.10.0.10,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,20,0,0,0,1,normal,0.07,,safe
2026-06-03 20:01:00,synthetic_syslog_10000_strict_safe.log,user122,10.10.0.11,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,20,0,0,0,1,normal,0.07,,safe
2026-06-03 20:02:00,synthetic_syslog_10000_strict_safe.log,user123,10.10.0.12,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,20,0,0,0,1,normal,0.07,,safe
2026-06-03 20:03:00,synthetic_syslog_10000_strict_safe.log,user124,10.10.0.13,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,20,0,0,0,1,normal,0.07,,safe
2026-06-03 20:04:00,synthetic_syslog_10000_strict_safe.log,user125,10.10.0.14,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,20,0,0,0,1,normal,0.07,,safe
2026-06-03 20:05:00,synthetic_syslog_10000_strict_safe.log,user126,172.16.1.20,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,20,0,0,0,1,normal,0.07,,safe
2026-06-03 20:06:00,synthetic_syslog_10000_strict_safe.log,user127,172.16.1.21,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,20,0,0,0,1,normal,0.07,,safe
2026-06-03 20:07:00,synthetic_syslog_10000_strict_safe.log,user128,172.16.1.22,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,20,0,0,0,1,normal,0.07,,safe
2026-06-03 20:08:00,synthetic_syslog_10000_strict_safe.log,user129,192.168.10.30,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,20,0,0,0,1,normal,0.07,,safe
2026-06-03 20:09:00,synthetic_syslog_10000_strict_safe.log,user130,192.168.10.31,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,20,0,0,0,1,normal,0.07,,safe
2026-06-03 20:10:00,synthetic_syslog_10000_strict_safe.log,user131,10.10.0.10,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,20,0,0,0,1,normal,0.07,,safe
2026-06-03 20:11:00,synthetic_syslog_10000_strict_safe.log,user132,10.10.0.11,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,20,0,0,0,1,normal,0.07,,safe
2026-06-03 20:12:00,synthetic_syslog_10000_strict_safe.log,user133,10.10.0.12,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,20,0,0,0,1,normal,0.07,,safe
2026-06-03 20:13:00,synthetic_syslog_10000_strict_safe.log,user134,10.10.0.13,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,20,0,0,0,1,normal,0.07,,safe
2026-06-03 20:14:00,synthetic_syslog_10000_strict_safe.log,user135,10.10.0.14,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,20,0,0,0,1,normal,0.07,,safe
2026-06-03 20:15:00,synthetic_syslog_10000_strict_safe.log,user136,172.16.1.20,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,20,0,0,0,1,normal,0.07,,safe
2026-06-03 20:16:00,synthetic_syslog_10000_strict_safe.log,user137,172.16.1.21,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,20,0,0,0,1,normal,0.07,,safe
2026-06-03 20:17:00,synthetic_syslog_10000_strict_safe.log,user138,172.16.1.22,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,20,0,0,0,1,normal,0.07,,safe
2026-06-03 20:18:00,synthetic_syslog_10000_strict_safe.log,user139,192.168.10.30,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,20,0,0,0,1,normal,0.07,,safe
2026-06-03 20:19:00,synthetic_syslog_10000_strict_safe.log,user140,192.168.10.31,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,20,0,0,0,1,normal,0.07,,safe
2026-06-03 20:20:00,synthetic_syslog_10000_strict_safe.log,user141,10.10.0.10,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,20,0,0,0,1,normal,0.07,,safe
2026-06-03 20:21:00,synthetic_syslog_10000_strict_safe.log,user142,10.10.0.11,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,20,0,0,0,1,normal,0.07,,safe
2026-06-03 20:22:00,synthetic_syslog_10000_strict_safe.log,user143,10.10.0.12,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,20,0,0,0,1,normal,0.07,,safe
2026-06-03 20:23:00,synthetic_syslog_10000_strict_safe.log,user144,10.10.0.13,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,20,0,0,0,1,normal,0.07,,safe
2026-06-03 20:24:00,synthetic_syslog_10000_strict_safe.log,user145,10.10.0.14,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,20,0,0,0,1,normal,0.07,,safe
2026-06-03 20:25:00,synthetic_syslog_10000_strict_safe.log,user146,172.16.1.20,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,20,0,0,0,1,normal,0.07,,safe
2026-06-03 20:26:00,synthetic_syslog_10000_strict_safe.log,user147,172.16.1.21,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,20,0,0,0,1,normal,0.07,,safe
2026-06-03 20:27:00,synthetic_syslog_10000_strict_safe.log,user148,172.16.1.22,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,20,0,0,0,1,normal,0.07,,safe
2026-06-03 20:28:00,synthetic_syslog_10000_strict_safe.log,user149,192.168.10.30,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,20,0,0,0,1,normal,0.07,,safe
2026-06-03 20:29:00,synthetic_syslog_10000_strict_safe.log,user150,192.168.10.31,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,20,0,0,0,1,normal,0.07,,safe
2026-06-03 20:30:00,synthetic_syslog_10000_strict_safe.log,user151,10.10.0.10,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,20,0,0,0,1,normal,0.07,,safe
2026-06-03 20:31:00,synthetic_syslog_10000_strict_safe.log,user152,10.10.0.11,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,20,0,0,0,1,normal,0.07,,safe
2026-06-03 20:32:00,synthetic_syslog_10000_strict_safe.log,user153,10.10.0.12,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,20,0,0,0,1,normal,0.07,,safe
2026-06-03 20:33:00,synthetic_syslog_10000_strict_safe.log,user154,10.10.0.13,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,20,0,0,0,1,normal,0.07,,safe
2026-06-03 20:34:00,synthetic_syslog_10000_strict_safe.log,user155,10.10.0.14,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,20,0,0,0,1,normal,0.07,,safe
2026-06-03 20:35:00,synthetic_syslog_10000_strict_safe.log,user156,172.16.1.20,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,20,0,0,0,1,normal,0.07,,safe
2026-06-03 20:36:00,synthetic_syslog_10000_strict_safe.log,user157,172.16.1.21,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,20,0,0,0,1,normal,0.07,,safe
2026-06-03 20:37:00,synthetic_syslog_10000_strict_safe.log,user158,172.16.1.22,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,20,0,0,0,1,normal,0.07,,safe
2026-06-03 20:38:00,synthetic_syslog_10000_strict_safe.log,user159,192.168.10.30,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,20,0,0,0,1,normal,0.07,,safe
2026-06-03 20:39:00,synthetic_syslog_10000_strict_safe.log,user160,192.168.10.31,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,20,0,0,0,1,normal,0.07,,safe
2026-06-03 20:40:00,synthetic_syslog_10000_strict_safe.log,user161,10.10.0.10,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,20,0,0,0,1,normal,0.07,,safe
2026-06-03 20:41:00,synthetic_syslog_10000_strict_safe.log,user162,10.10.0.11,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,20,0,0,0,1,normal,0.07,,safe
2026-06-03 20:42:00,synthetic_syslog_10000_strict_safe.log,user163,10.10.0.12,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,20,0,0,0,1,normal,0.07,,safe
2026-06-03 20:43:00,synthetic_syslog_10000_strict_safe.log,user164,10.10.0.13,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,20,0,0,0,1,normal,0.07,,safe
2026-06-03 20:44:00,synthetic_syslog_10000_strict_safe.log,user165,10.10.0.14,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,20,0,0,0,1,normal,0.07,,safe
2026-06-03 20:45:00,synthetic_syslog_10000_strict_safe.log,user166,172.16.1.20,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,20,0,0,0,1,normal,0.07,,safe
2026-06-03 20:46:00,synthetic_syslog_10000_strict_safe.log,user167,172.16.1.21,Luxembourg (Local/EU - Safe),1,0,0.2,0.2,20,0,0,0,1,normal,0.07,,safe
